price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild,state
109000,Grbavica,48,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,uobičajeno stanje
200850,Stari Grad,78,4.0,podno grejanje,2,Dupleks,ima lift (1),1,terasa,6,2020.0,novo
129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,novo
109000,Grbavica,48,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,novo
101970,Telep,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,novo
109000,Grbavica,48,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,potrebno renoviranje
129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,novo
140000,Telep,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2020.0,novo
319000,Stari Grad,110,4.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2020.0,novo
202200,Stari Grad,77,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1965.0,novo
154500,Stari Grad,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0,novo
140000,Liman 4,82,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,13,2004.0,novo
70040,Novo Naselje,29,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2000.0,uobičajeno stanje
213400,Grbavica,115,5.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2000.0,novo
185400,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,1980.0,novo
328570,Stari Grad,110,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1951.0,novo
66950,Telep,26,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
112000,Podbara,41,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
152000,Bulevar Oslobođenja,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2002.0,uobičajeno stanje
129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2002.0,uobičajeno stanje
91240,Novo Naselje,48,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2002.0,uobičajeno stanje
133900,Telep,50,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,1,2002.0,uobičajeno stanje
41200,Stari Grad,18,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,1945.0,uobičajeno stanje
136000,Novo Naselje,66,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,6,1980.0,uobičajeno stanje
121130,Telep,49,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1980.0,uobičajeno stanje
255000,Petrovaradin,118,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1980.0,u izgradnji
107120,Telep,42,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
101970,Telep,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
101970,Telep,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
83500,Telep,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
259000,Liman 4,97,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2003.0,uobičajeno stanje
118000,Grbavica,57,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2003.0,uobičajeno stanje
140000,Telep,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,uobičajeno stanje
148400,Grbavica,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,novo
164800,Grbavica,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),3,2020.0,novo
121540,Socijalno,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0,novo
108150,Telep,67,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),1,2010.0,novo
128750,Bulevar Evrope,49,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,novo
89920,Novo Naselje,37,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,novo
70970,Nova Detelinara,24,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2014.0,novo
149350,Podbara,41,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,novo
200850,Stari Grad,78,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1970.0,novo
402000,Novo Naselje,142,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
236900,Bulevar Oslobođenja,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),4,2023.0,novo
64700,Novo Naselje,33,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,1960.0,uobičajeno stanje
236900,Bulevar Oslobođenja,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1960.0,uobičajeno stanje
119500,Novo Naselje,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
321360,Stari Grad,118,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1960.0,uobičajeno stanje
128750,Podbara,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,uobičajeno stanje
75190,Nova Detelinara,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0,uobičajeno stanje
170000,Liman 2,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1970.0,uobičajeno stanje
93940,Petrovaradin,48,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
169950,Liman 2,78,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,10,1980.0,uobičajeno stanje
154500,Liman 2,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,14,1970.0,uobičajeno stanje
97850,Socijalno,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,uobičajeno stanje
167900,Socijalno,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0,uobičajeno stanje
164800,Petrovaradin,80,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,u izgradnji
128750,Sajmište,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0,uobičajeno stanje
84460,Bulevar Evrope,31,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,2015.0,uobičajeno stanje
114330,Stari Grad,33,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2006.0,uobičajeno stanje
113300,Grbavica,32,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2002.0,uobičajeno stanje
91700,Nova Detelinara,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1985.0,uobičajeno stanje
175100,Grbavica,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1965.0,uobičajeno stanje
162740,Bulevar Oslobođenja,79,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1975.0,uobičajeno stanje
247200,Telep,103,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2016.0,uobičajeno stanje
200850,Stari Grad,77,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1900.0,uobičajeno stanje
280420,Telep,99,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1900.0,u izgradnji
113300,Bulevar Oslobođenja,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,9,1978.0,uobičajeno stanje
198800,Stari Grad,76,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,9,1900.0,uobičajeno stanje
115500,Grbavica,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2001.0,uobičajeno stanje
194670,Stari Grad,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2024.0,u izgradnji
269850,Bulevar Evrope,111,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2024.0,u izgradnji
130810,Bulevar Evrope,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2007.0,uobičajeno stanje
309000,Stari Grad,120,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1960.0,uobičajeno stanje
115900,Detelinara,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2010.0,uobičajeno stanje
70000,Cara Dušana,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,uobičajeno stanje
162200,Veternik,110,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,u izgradnji
74500,Veternik,44,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
85400,Veternik,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
156000,Veternik,105,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
88300,Veternik,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,u izgradnji
84600,Veternik,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,u izgradnji
70400,Veternik,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
128600,Veternik,96,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,u izgradnji
85800,Veternik,55,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
87300,Veternik,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
128439,Petrovaradin,60,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2024.0,u izgradnji
117533,Petrovaradin,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2024.0,u izgradnji
80650,Detelinara,29,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2008.0,u izgradnji
178190,Novo Naselje,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0,u izgradnji
96750,Telep,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0,u izgradnji
67980,Stari Grad,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1900.0,uobičajeno stanje
129350,Podbara,91,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2006.0,uobičajeno stanje
127200,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2011.0,uobičajeno stanje
118650,Socijalno,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,uobičajeno stanje
75000,Telep,29,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,novo
236950,Liman 3,107,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2019.0,novo
87140,Petrovaradin,47,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
123600,Podbara,46,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,novo
70970,rare_location,24,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
72100,Bulevar Oslobođenja,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
118450,Nova Detelinara,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2003.0,uobičajeno stanje
77500,Petrovaradin,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1985.0,uobičajeno stanje
58980,Telep,29,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,uobičajeno stanje
103000,Socijalno,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2008.0,uobičajeno stanje
144200,Grbavica,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1965.0,uobičajeno stanje
131300,Liman 2,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,podrum,5,1965.0,renovirano
126000,Petrovaradin,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
150000,Petrovaradin,70,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
154000,Bulevar Oslobođenja,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,9,2022.0,uobičajeno stanje
169950,Novo Naselje,87,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,uobičajeno stanje
113300,Novo Naselje,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
55000,Sajmište,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,novo
179360,Tatarsko Brdo,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
179360,Tatarsko Brdo,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
200850,Stari Grad,78,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0,novo
195700,Salajka,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
195700,Salajka,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
206000,Bulevar Oslobođenja,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,uobičajeno stanje
164800,Grbavica,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
87550,Nova Detelinara,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2005.0,uobičajeno stanje
185400,Kej,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1992.0,uobičajeno stanje
159500,Telep,69,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",5,1992.0,novo
145000,Nova Detelinara,94,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2008.0,uobičajeno stanje
199000,Rotkvarija,85,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2019.0,novo
54590,Adice,31,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,novo
119900,Nova Detelinara,54,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2019.0,novo
82400,Detelinara,58,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1965.0,uobičajeno stanje
113300,Detelinara,58,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1965.0,uobičajeno stanje
118450,Podbara,58,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1965.0,novo
150000,Salajka,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,1965.0,novo
108150,Telep,67,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",1,1965.0,uobičajeno stanje
190500,Liman 4,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1965.0,uobičajeno stanje
418180,Bulevar Oslobođenja,143,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, alarm, lođa",1,1965.0,luksuzno
161700,Nova Detelinara,58,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2017.0,uobičajeno stanje
328570,Stari Grad,110,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2017.0,uobičajeno stanje
187460,Liman 4,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1990.0,uobičajeno stanje
164800,Grbavica,67,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
87000,Adice,47,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0,novo
226600,Stari Grad,83,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1965.0,uobičajeno stanje
164800,Stari Grad,62,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0,uobičajeno stanje
93100,Adice,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,u izgradnji
70700,Adice,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,u izgradnji
70700,Adice,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,u izgradnji
93100,Adice,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,u izgradnji
118450,Železnička stanica,68,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,7,1900.0,uobičajeno stanje
103000,Stari Grad,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,uobičajeno stanje
93950,Adice,57,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,uobičajeno stanje
169950,Novo Naselje,87,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,uobičajeno stanje
165600,Grbavica,67,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,uobičajeno stanje
108150,Bulevar Oslobođenja,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,12,2004.0,uobičajeno stanje
123600,Nova Detelinara,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,novo
99910,Telep,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
213200,Stari Grad,69,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
79390,Telep,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
125990,Petrovaradin,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
42500,Adice,27,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
42500,Adice,27,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
123600,Bulevar Oslobođenja,40,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0,uobičajeno stanje
123600,Stari Grad,47,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1910.0,uobičajeno stanje
160000,Bulevar Oslobođenja,75,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1973.0,uobičajeno stanje
347000,Liman 4,102,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1973.0,u izgradnji
146000,Železnička stanica,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1975.0,renovirano
231700,Sajmište,72,3.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,2,1975.0,renovirano
164800,Grbavica,66,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,1975.0,uobičajeno stanje
164800,Grbavica,66,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,1975.0,uobičajeno stanje
87550,Novo Naselje,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,podrum,1,1975.0,uobičajeno stanje
87550,Socijalno,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1975.0,uobičajeno stanje
89360,Sajmište,27,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1975.0,uobičajeno stanje
105000,Cara Dušana,46,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,1975.0,uobičajeno stanje
89360,Sajmište,27,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1975.0,uobičajeno stanje
138000,Liman,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, podrum, terasa",1,1975.0,renovirano
174000,Liman 3,80,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,"prilaz za invalide, podrum, terasa",13,1975.0,renovirano
78000,Novo Naselje,38,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,tavan,4,1990.0,renovirano
125250,Lipov Gaj,76,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
195700,Lipov Gaj,110,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
125250,Lipov Gaj,76,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
139000,Bulevar Oslobođenja,59,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,1975.0,uobičajeno stanje
74250,Veternik,45,2.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1975.0,novo
195000,Stari Grad,78,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1975.0,novo
108000,Bulevar Patrijarha Pavla,45,3.0,etažno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2012.0,uobičajeno stanje
319300,Liman 2,100,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1982.0,uobičajeno stanje
120100,Bulevar Oslobođenja,44,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2016.0,uobičajeno stanje
118450,Detelinara,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2009.0,u izgradnji
247200,Nova Detelinara,99,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2016.0,u izgradnji
99910,Nova Detelinara,41,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2016.0,novo
152440,Bulevar Evrope,74,3.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,2,2016.0,novo
76390,Nova Detelinara,27,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2016.0,novo
118660,Socijalno,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (2),1,terasa,1,2016.0,novo
202890,Bulevar Patrijarha Pavla,98,4.0,grejanje na gas,0,Stan u zgradi,ima lift (2),1,terasa,1,2016.0,novo
144200,Bulevar Patrijarha Pavla,71,3.0,grejanje na gas,2,Stan u zgradi,ima lift (2),1,terasa,1,2016.0,novo
135000,Liman 4,65,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",2,2016.0,novo
38110,Salajka,18,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",1,2016.0,uobičajeno stanje
118660,Socijalno,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2016.0,uobičajeno stanje
334750,Bulevar Evrope,146,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2016.0,u izgradnji
136990,Avijatičarsko Naselje,69,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2016.0,renovirano
217970,Veternik,96,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2016.0,renovirano
65920,Adice,36,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2016.0,u izgradnji
209540,Grbavica,79,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2016.0,uobičajeno stanje
156000,Novo Naselje,71,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2016.0,uobičajeno stanje
73000,Detelinara,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2016.0,uobičajeno stanje
64560,Adice,38,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2024.0,uobičajeno stanje
68290,Adice,39,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2024.0,uobičajeno stanje
105000,Podbara,68,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2024.0,novo
130810,Bulevar Evrope,45,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2006.0,u izgradnji
193640,Podbara,94,4.0,etažno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2024.0,u izgradnji
107600,Petrovaradin,48,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
120000,Spens,36,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,u izgradnji
