price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild
70450,Sremska Kamenica,57,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1980.0
51500,Novo Naselje,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1977.0
108600,Novo Naselje,51,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,1990.0
142140,Bulevar Oslobođenja,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,2005.0
135440,Sajmište,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0
41200,Adice,25,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
103000,Veternik,58,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0
174000,Nova Detelinara,114,5.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,5,2005.0
175100,Stari Grad,79,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
128750,Rotkvarija,49,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2005.0
133900,Veternik,98,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),1,2018.0
105060,Veternik,58,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2018.0
112500,Bulevar Oslobođenja,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2018.0
30900,Veternik,13,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2018.0
32960,Veternik,13,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2018.0
75190,Grbavica,30,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2018.0
145230,Podbara,47,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,lođa,2,2018.0
216300,Grbavica,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2002.0
695250,Bulevar Oslobođenja,204,7.0,podno grejanje,2,Stan u zgradi,ima lift (1),1,"podrum, terase (3+)",2,2021.0
99999,rare_location,52,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terase (3+)",1,2021.0
37080,Veternik,19,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terase (3+)",1,2021.0
309000,Telep,139,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terase (3+)",4,2021.0
131900,Nova Detelinara,47,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2021.0
164800,Stari Grad,100,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2007.0
278000,Stari Grad,82,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,1951.0
131400,Detelinara,58,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,1970.0
70970,Sajmište,24,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2010.0
190550,Veternik,106,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2010.0
156560,Veternik,95,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
89300,Veternik,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
111300,Stari Grad,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2005.0
220800,Veternik,134,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
149350,Liman 4,74,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1982.0
110000,Adamovićevo Naselje,50,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,"dvorište, terasa",1,2000.0
98420,Stara Detelinara,49,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"podrum, terasa",2,2000.0
106090,Železnička stanica,42,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"podrum, terasa",6,1900.0
123600,Novo Naselje,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1900.0
121540,Grbavica,57,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
86520,Petrovaradin,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
216000,Petrovaradin,106,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
328570,Stari Grad,110,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0
133900,Grbavica,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1965.0
128650,Bulevar Patrijarha Pavla,47,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,5,2018.0
108150,Telep,45,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2012.0
114200,Telep,56,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
140800,Petrovaradin,73,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2024.0
94500,Avijatičarsko Naselje,51,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1980.0
206000,Bulevar Patrijarha Pavla,94,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1980.0
118450,Socijalno,46,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1980.0
83000,Novo Naselje,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1980.0
123600,Železnička stanica,50,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,7,1980.0
169950,Sajmište,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1980.0
51500,Podbara,30,1.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,0,1980.0
76200,Socijalno,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1980.0
119000,Grbavica,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1980.0
65000,Veternik,37,2.0,podno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,2,1980.0
94550,Sajmište,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",1,1980.0
76220,Stari Grad,29,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1980.0
128750,Nova Detelinara,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
36000,Nova Detelinara,16,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
174000,Salajka,84,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2005.0
159080,Telep,72,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
243030,Telep,110,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0
135440,Sajmište,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0
144753,Telep,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
57680,Podbara,27,1.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
71100,Stara Detelinara,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
79300,Detelinara,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1960.0
95500,Petrovaradin,49,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,4,2015.0
156560,Veternik,85,4.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2015.0
118350,Grbavica,44,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2015.0
67465,Grbavica,23,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2015.0
278700,Stari Grad,82,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2015.0
85490,Cara Dušana,43,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,1970.0
119000,Grbavica,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1970.0
185760,Telep,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
152715,Telep,71,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
97850,Bulevar Oslobođenja,34,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
70000,Bulevar Oslobođenja,20,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
201000,Stari Grad,78,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1965.0
125500,Telep,58,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
447500,Stari Grad,145,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
216300,Grbavica,92,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0
123600,Adice,68,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
190350,Salajka,88,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
196000,Liman 3,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
97850,Socijalno,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2001.0
169950,Liman 2,78,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,10,1978.0
142000,Veternik,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
125930,Telep,57,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
81580,Veternik,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0
133900,Grbavica,53,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2022.0
229000,Stari Grad,99,4.0,centralno grejanje,0,Dupleks,ima lift (1),1,terasa,3,2020.0
247200,Liman 4,74,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
123600,Stari Grad,38,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
90130,Socijalno,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
128750,Novo Naselje,62,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
170845,Petrovaradin,88,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
133900,Bulevar Evrope,63,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terase (2),1,2017.0
81580,Veternik,44,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2017.0
181700,Sajmište,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2017.0
111000,Bulevar Oslobođenja,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2017.0
95500,Petrovaradin,49,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2010.0
206000,Nova Detelinara,96,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2010.0
187460,Stari Grad,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2013.0
126900,Liman 4,56,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2013.0
137000,Liman,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,10,1965.0
167900,Socijalno,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1965.0
115360,Bulevar Oslobođenja,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2009.0
217500,Lipov Gaj,160,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
131650,Klisa,83,4.0,etažno grejanje,0,Dupleks,ima lift (1),1,terasa,1,2009.0
56650,Salajka,21,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
44800,Bulevar Evrope,18,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2009.0
62970,Adice,37,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
67150,Adice,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
72130,Adice,42,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
67810,Adice,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
85600,Adice,51,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
82000,Adice,49,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2009.0
79220,Adice,46,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
94020,Adice,58,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2009.0
82400,rare_location,45,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
178400,Sajmište,63,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
206000,Nova Detelinara,94,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),3,2020.0
229000,Kej,99,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),3,2020.0
154500,Novo Naselje,81,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2011.0
82400,rare_location,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0
84500,Novo Naselje,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1998.0
76220,Novo Naselje,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2003.0
207940,Stari Grad,49,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,4,2003.0
72000,Sajmište,37,2.0,grejanje na struju,0,Dupleks,ima lift (1),1,terasa,1,2003.0
103000,Adamovićevo Naselje,69,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2003.0
56650,Salajka,21,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2003.0
150070,Cara Dušana,62,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2003.0
126000,Klisa,81,4.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2003.0
98600,Salajka,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2003.0
58400,Stari Grad,21,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2003.0
92700,Salajka,47,2.0,grejanje na struju,2,Dvorišni stan,ima lift (1),1,terasa,1,2003.0
107530,Rotkvarija,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2003.0
103000,Nova Detelinara,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2003.0
185400,Bulevar Oslobođenja,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2003.0
139050,Grbavica,53,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2003.0
77250,Železnička stanica,27,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2003.0
82400,Stara Detelinara,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"podrum, terasa",3,2003.0
95000,Rotkvarija,27,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2003.0
336600,Liman 3,102,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,2,2003.0
123600,Grbavica,62,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2003.0
159650,Stari Grad,62,3.0,grejanje na struju,2,Stan u zgradi,ima lift (1),1,terasa,1,2003.0
75000,Telep,29,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
126000,Salajka,60,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0
148500,Novo Naselje,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2020.0
175100,Spens,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2020.0
119000,Grbavica,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2020.0
58400,Stari Grad,21,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
137400,Nova Detelinara,58,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0
111000,Telep,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2017.0
194600,Stari Grad,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
231700,Sajmište,72,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2014.0
98000,Avijatičarsko Naselje,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1978.0
135400,Bulevar Oslobođenja,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1980.0
199610,Kej,76,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1979.0
124125,Bulevar Patrijarha Pavla,50,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2016.0
87550,Novo Naselje,47,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,2,2016.0
108150,Stara Detelinara,58,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,"dvorište, podrum, terasa",3,1970.0
138230,Bulevar Oslobođenja,61,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,14,1970.0
123600,Telep,57,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2021.0
143100,Podbara,72,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",4,2021.0
107000,rare_location,69,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,2,2021.0
111240,Novo Naselje,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2021.0
147500,Telep,62,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
75600,Telep,29,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
87250,Telep,35,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
237300,Telep,107,5.0,grejanje na gas,0,Dupleks,ima lift (1),1,terasa,4,2023.0
139050,Novo Naselje,73,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
88500,Stari Grad,31,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
148500,Novo Naselje,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
74160,Klisa,36,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0
98260,Detelinara,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2020.0
116400,Novo Naselje,65,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2020.0
94832,Veternik,54,3.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0
103000,Nova Detelinara,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2011.0
65705,Telep,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0
89066,Telep,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0
127930,Bulevar Patrijarha Pavla,92,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0
123600,Avijatičarsko Naselje,87,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2011.0
48410,Novo Naselje,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2011.0
145000,Liman 4,74,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, lođa",1,1980.0
132900,Podbara,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
132990,Podbara,54,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
111350,Podbara,47,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
140500,Podbara,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
98700,Telep,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
140550,Podbara,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,5,2023.0
180000,Socijalno,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",7,2023.0
39600,Salajka,22,1.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
90100,Adice,53,3.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
37500,Lipov Gaj,25,1.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
58000,Detelinara,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",4,2023.0
125000,Socijalno,49,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
62900,Stari Grad,34,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
75000,Novo Naselje,40,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",3,2023.0
55000,Adice,32,2.0,grejanje na struju,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",1,2023.0
140000,Nova Detelinara,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",5,2023.0
230000,Stari Grad,78,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"podrum, terasa",2,2023.0
160000,Socijalno,75,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0
152900,Podbara,65,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0
63900,Telep,27,1.0,etažno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0
149350,Grbavica,53,2.0,centralno grejanje,2,Salonac,ima lift (1),1,"podrum, terasa",3,2023.0
178400,Sajmište,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
63860,Novo Naselje,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1991.0
74160,Klisa,36,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,1991.0
146260,Veternik,95,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,1991.0
126700,Grbavica,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1991.0
74160,Klisa,36,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,1991.0
226600,Sajmište,100,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1991.0
171000,Stari Grad,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0
110350,Nova Detelinara,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0
92700,Stari Grad,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0
75500,Podbara,28,1.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0
100730,Salajka,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2023.0
236900,Liman 2,94,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,6,1988.0
309000,Bulevar Patrijarha Pavla,83,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,1988.0
111250,Bulevar Oslobođenja,47,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,1988.0
123600,Novo Naselje,59,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,9,1988.0
58400,Stari Grad,21,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1988.0
148320,Podbara,66,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,5,1988.0
82400,Podbara,32,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,6,1988.0
185000,Adice,99,7.0,grejanje na gas,2,Dupleks,ima lift (1),3,terasa,2,1988.0
87550,Novo Naselje,47,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1988.0
82400,Sajmište,25,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,2,1988.0
141630,Železnička stanica,60,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,1988.0
195700,Salajka,71,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2007.0
133900,Grbavica,53,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,1,2007.0
159650,Stari Grad,62,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,4,2007.0
161000,Podbara,62,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2007.0
67400,Grbavica,23,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2001.0
117400,Avijatičarsko Naselje,60,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2001.0
120510,Avijatičarsko Naselje,60,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),3,terasa,2,2001.0
122570,Liman 4,59,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,6,2001.0
64890,Socijalno,19,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,3,2001.0
103000,Novo Naselje,46,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,2001.0
99910,Telep,40,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),3,terasa,2,2020.0
103000,Stara Detelinara,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,2,2020.0
206000,Bulevar Oslobođenja,89,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,podrum,5,2020.0
380000,Stari Grad,161,6.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,1,2020.0
133900,Grbavica,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2020.0
90100,Detelinara,53,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,"podrum, terasa",2,2020.0
310000,Grbavica,134,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2020.0
154500,Bulevar Patrijarha Pavla,61,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),3,terasa,3,2022.0
180350,Bulevar Patrijarha Pavla,85,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,1,2022.0
156560,Adice,76,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),3,terasa,2,2023.0
132600,Sajmište,51,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),3,terasa,1,2023.0
