,price,location,surface,rooms,heating,furniture,type,elevator,garage,infrastructure,floor,yearOfBuild,state
1677,82400,Novo Naselje,40,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,5,2008.0,renovirano
1678,120000,Novo Naselje,62,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2008.0,novo
1679,103200,Bulevar Oslobođenja,48,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2008.0,uobičajeno stanje
1680,153000,Bulevar Oslobođenja,63,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",2,2008.0,uobičajeno stanje
1681,185400,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,1980.0,uobičajeno stanje
1682,246000,Liman 4,74,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2005.0,uobičajeno stanje
1683,200850,Stari Grad,78,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1975.0,uobičajeno stanje
1684,160700,Novo Naselje,71,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1980.0,uobičajeno stanje
1685,109000,Sajmište,41,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,2,2017.0,uobičajeno stanje
1686,143300,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
1687,143300,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
1688,144600,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,u izgradnji
1689,118200,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,u izgradnji
1690,144600,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0,u izgradnji
1691,114500,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
1692,142800,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
1693,114200,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0,u izgradnji
1694,114500,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0,u izgradnji
1695,146100,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0,u izgradnji
1696,211250,Kej,88,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2023.0,u izgradnji
1697,118800,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2023.0,u izgradnji
1698,118800,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,u izgradnji
1699,118800,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
1700,114750,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,u izgradnji
1701,142300,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0,u izgradnji
1702,114500,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0,u izgradnji
1703,142300,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2023.0,u izgradnji
1704,104250,Kej,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2023.0,u izgradnji
1705,143300,Kej,55,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0,u izgradnji
1706,118800,Kej,41,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
1707,142300,Kej,54,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
1708,115250,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,u izgradnji
1709,114750,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0,u izgradnji
1710,114750,Kej,40,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2023.0,u izgradnji
1711,110900,Nova Detelinara,36,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
1712,157500,Nova Detelinara,63,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, podrum, terasa",2,2010.0,uobičajeno stanje
1713,59370,Veternik,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, podrum, terasa",1,2010.0,u izgradnji
1714,86000,Nova Detelinara,38,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, dvorište, podrum, terasa",2,1965.0,u izgradnji
1715,340000,Bulevar Oslobođenja,113,4.0,centralno grejanje,1,Stan u zgradi,ima lift (2),1,"alarm, terasa, lođa",1,1965.0,u izgradnji
1716,206000,rare_location,89,4.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,"alarm, terasa, lođa",5,2020.0,uobičajeno stanje
1717,99500,Grbavica,37,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,uobičajeno stanje
1718,109000,Grbavica,48,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,uobičajeno stanje
1719,200850,Stari Grad,78,4.0,podno grejanje,2,Dupleks,ima lift (1),1,terasa,6,2020.0,novo
1720,129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,novo
1721,109000,Grbavica,48,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,novo
1722,101970,Telep,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,novo
1723,109000,Grbavica,48,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,potrebno renoviranje
1724,129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,novo
1725,140000,Telep,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2020.0,novo
1726,319000,Stari Grad,110,4.0,podno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2020.0,novo
1727,202200,Stari Grad,77,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1965.0,novo
1728,154500,Stari Grad,62,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0,novo
1729,140000,Liman 4,82,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,13,2004.0,novo
1730,70040,Novo Naselje,29,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2000.0,uobičajeno stanje
1731,213400,Grbavica,115,5.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2000.0,novo
1732,185400,Bulevar Oslobođenja,75,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,1980.0,novo
1733,328570,Stari Grad,110,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,1951.0,novo
1734,66950,Telep,26,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
1735,112000,Podbara,41,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
1736,152000,Bulevar Oslobođenja,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2002.0,uobičajeno stanje
1737,129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2002.0,uobičajeno stanje
1738,91240,Novo Naselje,48,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,1,2002.0,uobičajeno stanje
1739,133900,Telep,50,2.0,grejanje na gas,1,Stan u zgradi,ima lift (1),1,terasa,1,2002.0,uobičajeno stanje
1740,41200,Stari Grad,18,1.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,3,1945.0,uobičajeno stanje
1741,136000,Novo Naselje,66,2.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,6,1980.0,uobičajeno stanje
1742,121130,Telep,49,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1980.0,uobičajeno stanje
1743,255000,Petrovaradin,118,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,1980.0,u izgradnji
1744,107120,Telep,42,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
1745,101970,Telep,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
1746,101970,Telep,42,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
1747,129000,Bulevar Patrijarha Pavla,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
1748,83500,Telep,43,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
1749,259000,Liman 4,97,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,6,2003.0,uobičajeno stanje
1750,118000,Grbavica,57,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2003.0,uobičajeno stanje
1751,140000,Telep,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,uobičajeno stanje
1752,148400,Grbavica,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2020.0,novo
1753,164800,Grbavica,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),3,2020.0,novo
1754,121540,Socijalno,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),1,2020.0,novo
1755,108150,Telep,67,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terase (2),1,2010.0,novo
1756,128750,Bulevar Evrope,49,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,novo
1757,89920,Novo Naselje,37,2.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2010.0,novo
1758,70970,Nova Detelinara,24,1.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,1,2014.0,novo
1759,149350,Podbara,41,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,3,2020.0,novo
1760,200850,Stari Grad,78,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,1970.0,novo
1761,402000,Novo Naselje,142,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
1762,236900,Bulevar Oslobođenja,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),4,2023.0,novo
1763,64700,Novo Naselje,33,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terase (2),2,1960.0,uobičajeno stanje
1764,236900,Bulevar Oslobođenja,92,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1960.0,uobičajeno stanje
1765,119500,Novo Naselje,40,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,u izgradnji
1766,321360,Stari Grad,118,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1960.0,uobičajeno stanje
1767,128750,Podbara,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,uobičajeno stanje
1768,75190,Nova Detelinara,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0,uobičajeno stanje
1769,170000,Liman 2,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1970.0,uobičajeno stanje
1770,93940,Petrovaradin,48,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,u izgradnji
1771,169950,Liman 2,78,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,10,1980.0,uobičajeno stanje
1772,154500,Liman 2,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,14,1970.0,uobičajeno stanje
1773,97850,Socijalno,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,uobičajeno stanje
1774,167900,Socijalno,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0,uobičajeno stanje
1775,164800,Petrovaradin,80,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,u izgradnji
1776,128750,Sajmište,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2004.0,uobičajeno stanje
1777,84460,Bulevar Evrope,31,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,7,2015.0,uobičajeno stanje
1778,114330,Stari Grad,33,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2006.0,uobičajeno stanje
1779,113300,Grbavica,32,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2002.0,uobičajeno stanje
1780,91700,Nova Detelinara,46,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1985.0,uobičajeno stanje
1781,175100,Grbavica,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1965.0,uobičajeno stanje
1782,162740,Bulevar Oslobođenja,79,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1975.0,uobičajeno stanje
1783,247200,Telep,103,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2016.0,uobičajeno stanje
1784,200850,Stari Grad,77,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1900.0,uobičajeno stanje
1785,280420,Telep,99,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1900.0,u izgradnji
1786,113300,Bulevar Oslobođenja,50,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,9,1978.0,uobičajeno stanje
1787,198800,Stari Grad,76,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,9,1900.0,uobičajeno stanje
1788,115500,Grbavica,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2001.0,uobičajeno stanje
1789,194670,Stari Grad,51,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,2024.0,u izgradnji
1790,269850,Bulevar Evrope,111,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2024.0,u izgradnji
1791,130810,Bulevar Evrope,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2007.0,uobičajeno stanje
1792,309000,Stari Grad,120,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1960.0,uobičajeno stanje
1793,115900,Detelinara,45,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2010.0,uobičajeno stanje
1794,70000,Cara Dušana,26,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,uobičajeno stanje
1795,162200,Veternik,110,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,u izgradnji
1796,74500,Veternik,44,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
1797,85400,Veternik,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
1798,156000,Veternik,105,5.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
1799,88300,Veternik,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,u izgradnji
1800,84600,Veternik,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,u izgradnji
1801,70400,Veternik,42,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
1802,128600,Veternik,96,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2007.0,u izgradnji
1803,85800,Veternik,55,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
1804,87300,Veternik,52,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2007.0,u izgradnji
1805,128439,Petrovaradin,60,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2024.0,u izgradnji
1806,117533,Petrovaradin,55,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2024.0,u izgradnji
1807,80650,Detelinara,29,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2008.0,u izgradnji
1808,178190,Novo Naselje,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0,u izgradnji
1809,96750,Telep,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1999.0,u izgradnji
1810,67980,Stari Grad,30,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1900.0,uobičajeno stanje
1811,129350,Podbara,91,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2006.0,uobičajeno stanje
1812,127200,Novo Naselje,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2011.0,uobičajeno stanje
1813,118650,Socijalno,36,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,uobičajeno stanje
1814,75000,Telep,29,1.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,novo
1815,236950,Liman 3,107,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2019.0,novo
1816,87140,Petrovaradin,47,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,novo
1817,123600,Podbara,46,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,novo
1818,70970,rare_location,24,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
1819,72100,Bulevar Oslobođenja,27,1.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
1820,118450,Nova Detelinara,65,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2003.0,uobičajeno stanje
1821,77500,Petrovaradin,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1985.0,uobičajeno stanje
1822,58980,Telep,29,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,uobičajeno stanje
1823,103000,Socijalno,35,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2008.0,uobičajeno stanje
1824,144200,Grbavica,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,1965.0,uobičajeno stanje
1825,131300,Liman 2,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,podrum,5,1965.0,renovirano
1826,126000,Petrovaradin,68,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,u izgradnji
1827,150000,Petrovaradin,70,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
1828,154000,Bulevar Oslobođenja,63,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,9,2022.0,uobičajeno stanje
1829,169950,Novo Naselje,87,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2022.0,uobičajeno stanje
1830,113300,Novo Naselje,59,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
1831,55000,Sajmište,38,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2023.0,novo
1832,179360,Tatarsko Brdo,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
1833,179360,Tatarsko Brdo,86,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2023.0,uobičajeno stanje
1834,200850,Stari Grad,78,5.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,6,2023.0,novo
1835,195700,Salajka,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
1836,195700,Salajka,71,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
1837,206000,Bulevar Oslobođenja,53,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,uobičajeno stanje
1838,164800,Grbavica,66,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,uobičajeno stanje
1839,87550,Nova Detelinara,48,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2005.0,uobičajeno stanje
1840,185400,Kej,63,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,1992.0,uobičajeno stanje
1841,159500,Telep,69,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"terasa, lođa",5,1992.0,novo
1842,145000,Nova Detelinara,94,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,5,2008.0,uobičajeno stanje
1843,199000,Rotkvarija,85,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,7,2019.0,novo
1844,54590,Adice,31,2.0,grejanje na gas,2,Stan u zgradi,ima lift (1),1,terasa,1,2019.0,novo
1845,119900,Nova Detelinara,54,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,2019.0,novo
1846,82400,Detelinara,58,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,4,1965.0,uobičajeno stanje
1847,113300,Detelinara,58,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1965.0,uobičajeno stanje
1848,118450,Podbara,58,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,1965.0,novo
1849,150000,Salajka,59,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",3,1965.0,novo
1850,108150,Telep,67,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,"prilaz za invalide, terasa",1,1965.0,uobičajeno stanje
1851,190500,Liman 4,74,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,5,1965.0,uobičajeno stanje
1852,418180,Bulevar Oslobođenja,143,4.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,"prilaz za invalide, alarm, lođa",1,1965.0,luksuzno
1853,161700,Nova Detelinara,58,3.0,centralno grejanje,2,Stan u zgradi,ima lift (1),1,terasa,2,2017.0,uobičajeno stanje
1854,328570,Stari Grad,110,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2017.0,uobičajeno stanje
1855,187460,Liman 4,70,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,1990.0,uobičajeno stanje
1856,1,Bulevar Oslobođenja,41,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,3,2024.0,uobičajeno stanje
1857,164800,Grbavica,67,4.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2005.0,uobičajeno stanje
1858,87000,Adice,47,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2005.0,novo
1859,226600,Stari Grad,83,4.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,1965.0,uobičajeno stanje
1860,164800,Stari Grad,62,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,4,2004.0,uobičajeno stanje
1861,93100,Adice,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,u izgradnji
1862,70700,Adice,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,u izgradnji
1863,70700,Adice,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,u izgradnji
1864,93100,Adice,53,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,u izgradnji
1865,118450,Železnička stanica,68,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,7,1900.0,uobičajeno stanje
1866,103000,Stari Grad,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,uobičajeno stanje
1867,93950,Adice,57,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,uobičajeno stanje
1868,169950,Novo Naselje,87,3.0,centralno grejanje,1,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,uobičajeno stanje
1869,165600,Grbavica,67,3.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,2,2004.0,uobičajeno stanje
1870,108150,Bulevar Oslobođenja,50,2.0,centralno grejanje,0,Stan u zgradi,ima lift (2),1,terasa,12,2004.0,uobičajeno stanje
1871,123600,Nova Detelinara,39,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,1,2004.0,novo
1872,99910,Telep,44,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
1873,213200,Stari Grad,69,2.0,centralno grejanje,0,Stan u zgradi,ima lift (1),1,terasa,3,2023.0,novo
1874,79390,Telep,39,2.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,2,2023.0,novo
1875,125990,Petrovaradin,69,3.0,grejanje na gas,0,Stan u zgradi,ima lift (1),1,terasa,1,2022.0,novo
