,cene,adrese,sobe,grejanje,infrastructure,namestenost,opremljenost,povrsina,spratnost,tip
1109,108000.0,Železnička stanica,2,centralno grejanje,terasa,prazno,"kablovska, internet, interfon",53 ,1,Stan u zgradi
1110,113000.0,Gajeva,2,centralno grejanje,"prilaz za invalide, terasa",namešteno,"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",48 ,4,Stan u zgradi
1111,116390.0,Liman 2,1.5,centralno grejanje,"prilaz za invalide, terasa",namešteno,"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",39 ,5,Stan u zgradi
1112,99910.0,Adice,3,etažno grejanje,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",81 ,3,Stan u zgradi
1113,122780.0,Adice,3,grejanje na gas,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar",66 ,1,Stan u zgradi
1114,81120.0,Veternik,1.5,grejanje na gas,terasa,prazno,"internet, klima, Kanalizacija",45 ,2,Stan u zgradi
1115,129900.0,Grbavica,3,centralno grejanje,terasa,prazno,"internet, klima, Kanalizacija",66 ,3,Stan u zgradi
1116,82400.0,Bistrica,2,centralno grejanje,"podrum, lođa",prazno,"internet, klima, Kanalizacija",47 ,3,Stan u zgradi
1117,82500.0,Centar,0.5,centralno grejanje,"podrum, lođa",prazno,"internet, klima, Kanalizacija",25 ,2,Stan u zgradi
1118,61800.0,Petrovaradin,2,centralno grejanje,terasa,prazno,"internet, klima, Kanalizacija",46 ,suteren,Stan u zgradi
1119,76280.0,Petrovaradin,1.5,centralno grejanje,terasa,prazno,"internet, klima, Kanalizacija",46 ,2,Stan u zgradi
1120,64970.0,Petrovaradin,1.5,centralno grejanje,terasa,prazno,"internet, klima, Kanalizacija",38 ,2,Stan u zgradi
1121,72750.0,Petrovaradin,1.5,centralno grejanje,terasa,prazno,"internet, klima, Kanalizacija",43 ,1,Stan u zgradi
1122,45490.0,Petrovaradin,0.5,centralno grejanje,terasa,prazno,"internet, klima, Kanalizacija",27 ,suteren,Stan u zgradi
1123,77250.0,Petrovaradin,2.5,centralno grejanje,terasa,prazno,"internet, klima, Kanalizacija",50 ,suteren,Stan u zgradi
1124,123750.0,Veternik,3,grejanje na gas,terasa,prazno,"internet, klima, Kanalizacija",89 ,1,Stan u zgradi
1125,98850.0,Salajka,2.5,grejanje na gas,terasa,prazno,"internet, klima, Kanalizacija",58 ,1,Stan u zgradi
1126,127930.0,Veternik,3,grejanje na gas,terasa,prazno,"internet, klima, Kanalizacija",92 ,2,Stan u zgradi
1127,112270.0,Grbavica,1.5,grejanje na gas,terasa,prazno,"internet, klima, Kanalizacija",46 ,2,Stan u zgradi
1128,100760.0,Novo Naselje,2,grejanje na gas,terasa,prazno,interfon,39 ,6,Stan u zgradi
1129,56000.0,Detelinara,2,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, interfon, klima",39 ,6,Stan u zgradi
1130,157590.0,Vojvode Šupljikca,1.5,centralno grejanje,terasa,prazno,"telefon, interfon, klima",45 ,3,Stan u zgradi
1131,92700.0,Stara Detelinara,3,centralno grejanje,terasa,namešteno,"telefon, interfon, klima",57 ,5,Stan u zgradi
1132,115360.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,namešteno,"telefon, interfon, klima",53 ,1,Stan u zgradi
1133,107400.0,49+6 M2 terasa,2.5,podno grejanje,"terasa, lođa",prazno,"telefon, interfon, klima",49 ,prizemlje,Stan u zgradi
1134,195700.0,Centar,2,podno grejanje,terasa,prazno,"telefon, interfon, klima",64 ,1,Stan u zgradi
1135,92700.0,Centar,1.5,podno grejanje,terasa,prazno,"telefon, interfon, klima",42 ,3,Stan u zgradi
1136,200850.0,Centar,4.5,podno grejanje,terasa,prazno,"telefon, interfon, klima",78 ,5,Stan u zgradi
1137,68000.0,Socijalno,1,centralno grejanje,terasa,prazno,"telefon, interfon, klima",22 ,visoko,Stan u zgradi
1138,255000.0,Liman 2,4,centralno grejanje,terasa,prazno,"interfon, klima, Kanalizacija",102 ,5,Stan u zgradi
1139,190000.0,Socijalno,4,centralno grejanje,terasa,prazno,"interfon, klima, Kanalizacija",102 ,1,Stan u zgradi
1140,695250.0,Bulevar Oslobođenja,7,podno grejanje,"podrum, terase (3+)",namešteno,centralna klima,204 ,2,Stan u zgradi
1141,89610.0,Šarengrad,2,centralno grejanje,terasa,polunamešteno,centralna klima,47 ,2,Stan u zgradi
1142,123600.0,Detelinara,2.5,centralno grejanje,terasa,polunamešteno,centralna klima,58 ,2,Stan u zgradi
1143,108000.0,Salajka,1.5,centralno grejanje,terasa,polunamešteno,centralna klima,40 ,2,Stan u zgradi
1144,218400.0,Socijalno,4,centralno grejanje,terasa,polunamešteno,centralna klima,86 ,3,Stan u zgradi
1145,113000.0,Grbavica,2,centralno grejanje,terasa,polunamešteno,centralna klima,50 ,2,Stan u zgradi
1146,172050.0,Sajmište,4,grejanje na gas,terase (3+),prazno,centralna klima,93 ,2,Stan u zgradi
1147,121950.0,Adice,4,centralno grejanje,terasa,prazno,centralna klima,74 ,1,Stan u zgradi
1148,72100.0,Petrovaradin,3,centralno grejanje,terasa,prazno,kablovska,47 ,5,Stan u zgradi
1149,116800.0,Detelinara,3,centralno grejanje,terasa,prazno,kablovska,71 ,2,Stan u zgradi
1150,175000.0,Bulevar Evrope,2,centralno grejanje,terasa,prazno,kablovska,73 ,1,Stan u zgradi
1151,132000.0,Centar,2,centralno grejanje,terasa,prazno,kablovska,40 ,visoko,Stan u zgradi
1152,144200.0,Grbavica,2,centralno grejanje,terasa,prazno,kablovska,59 ,2,Stan u zgradi
1153,154500.0,Socijalno,2,centralno grejanje,terasa,prazno,kablovska,44 ,3,Stan u zgradi
1154,204000.0,Laze Telečkog 7,2.5,centralno grejanje,terasa,prazno,"telefon, kablovska, klima, veš mašina, kuhinjski elementi",80 ,2,Salonac
1155,77500.0,Petrovaradinsko Podgrađe - Gradić,3,grejanje na struju,terasa,namešteno,"telefon, kablovska, klima, veš mašina, kuhinjski elementi",50 ,prizemlje,Stan u zgradi
1156,228600.0,Socijalno,4,centralno grejanje,terasa,prazno,"telefon, kablovska, internet, interfon, klima",111 ,4,Dupleks
1157,118500.0,Novo Naselje,2.5,centralno grejanje,terasa,namešteno,"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj",53 ,2,Stan u zgradi
1158,32450.0,Adice,0.5,podno grejanje,terasa,prazno,"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj",21 ,2,Stan u zgradi
1159,80000.0,Dalmatinska,1.5,grejanje na gas,terasa,prazno,"telefon, internet, interfon, klima",53 ,4,Stan u zgradi
1160,41720.0,Adice,0.5,podno grejanje,terasa,prazno,"telefon, internet, interfon, klima",27 ,4,Stan u zgradi
1161,81600.0,Đorđa Lebovića,2,podno grejanje,terasa,namešteno,"interfon, klima, veš mašina, frižider, šporet, ležaj",44 ,2,Stan u zgradi
1162,117420.0,Podbara,2,centralno grejanje,terasa,namešteno,"interfon, klima, veš mašina, frižider, šporet, ležaj",39 ,visoko,Stan u zgradi
1163,89610.0,Novo Naselje,2,centralno grejanje,terasa,polunamešteno,"interfon, klima, veš mašina, frižider, šporet, ležaj",47 ,2,Stan u zgradi
1164,150500.0,Centar,2,centralno grejanje,terasa,polunamešteno,"interfon, klima, veš mašina, frižider, šporet, ležaj",43 ,2,Stan u zgradi
1165,88000.0,Vojvose Šupljikca,0.5,centralno grejanje,terasa,namešteno,"interfon, klima, veš mašina, frižider, šporet, ležaj",30 ,2,Stan u zgradi
1166,196270.0,Centar,3,centralno grejanje,terasa,namešteno,"interfon, klima, veš mašina, frižider, šporet, ležaj",75 ,4,Stan u zgradi
1167,72000.0,Kralja Petra,1.5,grejanje na struju,terasa,prazno,"veš mašina, kuhinjski elementi, frižider, mikrotalasna rerna, rerna, šporet, ležaj",37 ,prizemlje,Dupleks
1168,128750.0,Liman 4,2,grejanje na struju,terasa,prazno,"veš mašina, kuhinjski elementi, frižider, mikrotalasna rerna, rerna, šporet, ležaj",47 ,1,Stan u zgradi
1169,144200.0,Bulevar Oslobođenja,3.5,grejanje na struju,terasa,prazno,"kablovska, internet, interfon",64 ,5,Stan u zgradi
1170,164400.0,Bulevar Oslobođenja,4,centralno grejanje,terasa,prazno,"kablovska, internet, interfon",76 ,5,Stan u zgradi
1171,278000.0,Grbavica,4,centralno grejanje,terasa,prazno,"kablovska, internet, interfon",117 ,4,Stan u zgradi
1172,71070.0,Satelit,1,centralno grejanje,terasa,prazno,"kablovska, internet, interfon",30 ,1,Stan u zgradi
1173,123600.0,Podbara,2,centralno grejanje,terasa,prazno,"kablovska, internet, interfon",43 ,4,Stan u zgradi
1174,134420.0,Blok 8,3,centralno grejanje,terasa,prazno,"kablovska, internet, interfon",87 ,1,Stan u zgradi
1175,216300.0,Centar,3,centralno grejanje,terasa,polunamešteno,"kablovska, internet, interfon",70 ,4,Stan u zgradi
1176,92700.0,Detelinara,2.5,centralno grejanje,terasa,polunamešteno,"kablovska, internet, interfon",58 ,4,Stan u zgradi
1177,453200.0,Podbara,5,centralno grejanje,terasa,polunamešteno,"kablovska, internet, interfon",194 ,visoko,Stan u zgradi
1178,226600.0,Centar,3,centralno grejanje,terasa,polunamešteno,"kablovska, internet, interfon",96 ,1,Stan u zgradi
1179,97850.0,Bulevar Patrijarha Pavla (Somborski Bulevar),2,grejanje na gas,terasa,prazno,"kablovska, internet, interfon",45 ,1,Stan u zgradi
1180,87600.0,Podbara,2,grejanje na gas,terasa,prazno,kablovska,46 ,4,Stan u zgradi
1181,61800.0,Salajka,2.5,grejanje na struju,terasa,prazno,kablovska,48 ,visoko,Stan u zgradi
1182,76900.0,Detelinara,1.5,centralno grejanje,terasa,prazno,kablovska,38 ,visoko,Stan u zgradi
1183,71100.0,Detelinara,2,centralno grejanje,terasa,prazno,kablovska,47 ,visoko,Stan u zgradi
1184,51500.0,Beogradski Kej,0.5,podno grejanje,terasa,prazno,kablovska,30 ,suteren,Stan u zgradi
1185,103000.0,Nova Detelinara,2.5,centralno grejanje,terasa,prazno,"klima, veš mašina, kuhinjski elementi, frižider, rerna",55 ,5,Stan u zgradi
1186,202900.0,Bulevar Oslobođenja,3,centralno grejanje,terasa,prazno,"klima, veš mašina, kuhinjski elementi, frižider, rerna",75 ,1,Stan u zgradi
1187,72300.0,Podbara,2,grejanje na struju,terasa,prazno,klima,54 ,2,Stan u zgradi
1188,151410.0,Sajmište,1.5,grejanje na struju,terasa,prazno,klima,49 ,1,Stan u zgradi
1189,141110.0,Nova Detelinara,2.5,centralno grejanje,terasa,prazno,klima,63 ,5,Stan u zgradi
1190,141110.0,Pasterova,2.5,centralno grejanje,terasa,prazno,klima,63 ,5,Stan u zgradi
1191,69500.0,Bulevar Oslobođenja,0.5,centralno grejanje,terasa,prazno,klima,23 ,5,Stan u zgradi
1192,89600.0,Novo Naselje,1.5,centralno grejanje,terasa,polunamešteno,"kablovska, internet, interfon, klima, šporet",47 ,2,Stan u zgradi
1193,35000.0,Adice,0.5,podno grejanje,terasa,prazno,"kablovska, internet, interfon, klima, šporet",21 ,prizemlje,Stan u zgradi
1194,160700.0,BATE BRKICA,3,centralno grejanje,terasa,prazno,"kablovska, internet, interfon, klima, šporet",71 ,prizemlje,Stan u zgradi
1195,158000.0,Zlatarevićeva,4,grejanje na gas,terase (2),namešteno,"kablovska, internet, interfon, klima, šporet",96 ,4,Stan u zgradi
1196,193540.0,Tatarsko Brdo,4,grejanje na gas,terase (2),namešteno,"kablovska, internet, interfon, klima, šporet",73 ,visoko,Stan u zgradi
1197,246420.0,Tatarsko Brdo,4,grejanje na gas,terasa,namešteno,"kablovska, internet, interfon, klima, šporet",93 ,1,Stan u zgradi
1198,246500.0,Tatarsko Brdo,4,grejanje na gas,terasa,namešteno,"kablovska, internet, interfon, klima, šporet",93 ,2,Stan u zgradi
1199,193650.0,Tatarsko Brdo,4,grejanje na gas,terasa,namešteno,"kablovska, internet, interfon, klima, šporet",73 ,visoko,Stan u zgradi
1200,111300.0,Bulevar Oslobođenja,2,grejanje na gas,terasa,namešteno,"kablovska, internet, interfon, klima, šporet",47 ,2,Stan u zgradi
1201,183000.0,Spens,2,grejanje na struju,terasa,namešteno,"kablovska, internet, interfon, klima, šporet",79 ,1,Stan u zgradi
1202,293550.0,Bulevar Oslobođenja,4,grejanje na struju,terasa,namešteno,"kablovska, internet, interfon, klima, šporet",95 ,4,Stan u zgradi
1203,133900.0,Nova Detelinara,2.5,centralno grejanje,terasa,namešteno,"kablovska, internet, interfon, klima, šporet",50 ,1,Stan u zgradi
1204,85000.0,Podbara,1.5,centralno grejanje,terasa,polunamešteno,"kablovska, internet, interfon",26 ,1,Stan u zgradi
1205,198400.0,Temerinska,3,grejanje na gas,terasa,namešteno,klima,68 ,3,Stan u zgradi
1206,68000.0,"Opština Novi Sad, Petrovaradin",1.5,centralno grejanje,terasa,namešteno,klima,40 ,1,Stan u zgradi
1207,133900.0,Nova Detelinara,2.5,centralno grejanje,terasa,namešteno,klima,50 ,1,Stan u zgradi
1208,128500.0,Sajmište,2,centralno grejanje,terasa,namešteno,klima,49 ,3,Stan u zgradi
1209,159500.0,Petrovaradin,3,grejanje na gas,terasa,namešteno,klima,69 ,1,Stan u zgradi
1210,171500.0,Jodna Banja,3,grejanje na gas,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",46 ,2,Stan u zgradi
1211,63400.0,Adice,1.5,centralno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",37 ,3,Stan u zgradi
1212,71850.0,Veternik,1.5,centralno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",41 ,2,Stan u zgradi
1213,115400.0,Veternik,3.5,centralno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",80 ,1,Stan u zgradi
1214,95500.0,Telep,2,etažno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",39 ,prizemlje,Stan u zgradi
1215,90350.0,Telep,2,etažno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",37 ,prizemlje,Stan u zgradi
1216,101300.0,Telep,2,etažno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",40 ,1,Stan u zgradi
1217,101300.0,Telep,2,etažno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",40 ,1,Stan u zgradi
1218,146800.0,Novo Naselje,3,centralno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",80 ,4,Stan u zgradi
1219,230200.0,Telep,4,etažno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",95 ,4,Stan u zgradi
1220,101350.0,Telep,2,etažno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",40 ,4,Stan u zgradi
1221,99400.0,Telep,2,etažno grejanje,terasa,polunamešteno,"kablovska, interfon, klima, Kanalizacija",40 ,4,Stan u zgradi
1222,199000.0,Rotkvarija,3,centralno grejanje,terasa,polunamešteno,"interfon, klima, frižider, šporet",85 ,7,Stan u zgradi
1223,139050.0,Grbavica,2,centralno grejanje,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, mikrotalasna rerna, rerna, šporet, ležaj, plakar",53 ,visoko,Stan u zgradi
1224,79310.0,Kraljevića Marka,0.5,centralno grejanje,terasa,namešteno,"TV, klima, kuhinjski elementi, frižider, mikrotalasna rerna, rerna, šporet, plakar",27 ,5,Stan u zgradi
1225,82400.0,Milenka Grčića,2,centralno grejanje,"podrum, terasa",namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",47 ,3,Stan u zgradi
1226,159650.0,Centar,2.5,grejanje na struju,"podrum, terasa",namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",62 ,1,Stan u zgradi
1227,179500.0,Tatarsko Brdo,4,grejanje na struju,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",106 ,1,Stan u zgradi
1228,169300.0,Tatarsko Brdo,4,grejanje na struju,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",106 ,1,Stan u zgradi
1229,169300.0,Tatarsko Brdo,4,grejanje na struju,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",106 ,1,Stan u zgradi
1230,169300.0,Tatarsko Brdo,4,grejanje na struju,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",106 ,1,Stan u zgradi
1231,169300.0,Tatarsko Brdo,4,grejanje na struju,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",106 ,1,Stan u zgradi
1232,179500.0,Tatarsko Brdo,4,grejanje na struju,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",106 ,1,Stan u zgradi
1233,99000.0,Adamovićevo Naselje,2,grejanje na struju,terasa,namešteno,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar",44 ,1,Stan u zgradi
1234,175100.0,Centar,3,centralno grejanje,terasa,prazno,telefon,65 ,visoko,Stan u zgradi
1235,108460.0,Adice,3.5,grejanje na gas,terase (2),prazno,telefon,78 ,1,Stan u zgradi
1236,185400.0,Grbavica,3.5,centralno grejanje,terasa,prazno,telefon,90 ,3,Stan u zgradi
1237,139050.0,Nova Detelinara,2.5,grejanje na gas,terasa,namešteno,telefon,55 ,1,Stan u zgradi
1238,198000.0,Adamovićevo Naselje,2.5,grejanje na gas,terasa,namešteno,telefon,64 ,2,Stan u zgradi
1239,46350.0,Adice,1.5,grejanje na gas,terasa,namešteno,telefon,27 ,prizemlje,Stan u zgradi
1240,80620.0,Mičurinova,1,centralno grejanje,terasa,namešteno,telefon,37 ,2,Stan u zgradi
1241,117000.0,Bulevar Kralja Petra,2,centralno grejanje,"podrum, terasa",namešteno,telefon,51 ,3,Stan u zgradi
1242,1.0,Bulevar Patrijarha Pavla (Somborski Bulevar),4,grejanje na gas,terasa,namešteno,telefon,113 ,4,Stan u zgradi
1243,154500.0,Bulevar Oslobođenja,2,grejanje na gas,terasa,namešteno,telefon,59 ,3,Stan u zgradi
1244,75000.0,Južni Telep,0.5,grejanje na gas,terasa,namešteno,telefon,29 ,visoko,Stan u zgradi
1245,126000.0,Salajka,2.5,grejanje na gas,terasa,prazno,telefon,60 ,3,Stan u zgradi
1246,111250.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,prazno,telefon,47 ,2,Stan u zgradi
1247,171000.0,Liman 3,2.5,centralno grejanje,terasa,prazno,telefon,70 ,5,Stan u zgradi
1248,85500.0,Bulevar Patrijarha Pavla,1.5,centralno grejanje,terasa,prazno,telefon,36 ,visoko,Stan u zgradi
1249,35000.0,Veternik,0.5,centralno grejanje,terasa,prazno,"telefon, interfon",21 ,prizemlje,Stan u zgradi
1250,206000.0,Grbavica,4,centralno grejanje,terasa,prazno,"telefon, interfon",111 ,3,Stan u zgradi
1251,64500.0,Adice,1.5,grejanje na gas,terasa,prazno,"kablovska, internet, interfon",42 ,2,Stan u zgradi
1252,108150.0,Novo Naselje,2.5,grejanje na gas,terasa,prazno,"kablovska, internet, interfon",60 ,3,Stan u zgradi
1253,94550.0,Pariske Komune,2,centralno grejanje,"podrum, terasa",prazno,"klima, kuhinjski elementi",51 ,1,Stan u zgradi
1254,108150.0,Bulevar Patrijarha Pavla (Somborski Bulevar),2.5,centralno grejanje,terasa,prazno,"klima, kuhinjski elementi",46 ,2,Stan u zgradi
1255,68000.0,Centar,1,centralno grejanje,terasa,prazno,"klima, kuhinjski elementi",22 ,visoko,Stan u zgradi
1256,85000.0,Centar,0.5,centralno grejanje,terasa,prazno,"klima, kuhinjski elementi",25 ,2,Stan u zgradi
1257,161710.0,Petrovaradin,2.5,grejanje na gas,terasa,prazno,"klima, kuhinjski elementi",57 ,1,Stan u zgradi
1258,87550.0,Klisa,2,grejanje na gas,terasa,prazno,"klima, kuhinjski elementi",77 ,1,Stan u zgradi
1259,123000.0,Bulevar Patrijarha Pavla (Somborski Bulevar),3,grejanje na gas,terasa,prazno,"klima, kuhinjski elementi",54 ,1,Stan u zgradi
1260,151800.0,Nova Detelinara,3,centralno grejanje,terasa,prazno,"klima, kuhinjski elementi",66 ,5,Stan u zgradi
1261,188490.0,Liman 3,4,centralno grejanje,terasa,prazno,"klima, kuhinjski elementi",87 ,2,Stan u zgradi
1262,321360.0,Grbavica,4,centralno grejanje,terasa,prazno,"klima, kuhinjski elementi",130 ,3,Stan u zgradi
1263,114020.0,Telep,2,centralno grejanje,terasa,prazno,"klima, kuhinjski elementi",58 ,1,Stan u zgradi
1264,82500.0,Grbavica,3,grejanje na struju,terasa,polunamešteno,"veš mašina, ležaj",65 ,1,Stan u zgradi
1265,110150.0,Adice,3.5,grejanje na struju,terasa,polunamešteno,ležaj,69 ,1,Stan u zgradi
1266,216300.0,Gajeva,3,centralno grejanje,terasa,prazno,"telefon, interfon",70 ,4,Stan u zgradi
1267,259900.0,Salajka,3,grejanje na gas,terasa,prazno,"telefon, interfon",103 ,1,Stan u zgradi
