,cene,adrese,sobe,grejanje,infrastructure,namestenost,opremljenost,povrsina,spratnost,tip
603,126700.0,Železnička stanica,3,centralno grejanje,terasa,3,3,51 ,2,Stan u zgradi
604,97850.0,Železnička stanica,2.5,centralno grejanje,terase (2),3,2,56 ,1,Stan u zgradi
605,55000.0,Mileve Marić,1,centralno grejanje,terase (2),3,2,35 ,4,Stan u zgradi
606,133900.0,Miše Dimitrijevića,2.5,centralno grejanje,terasa,3,2,52 ,1,Stan u zgradi
607,106500.0,"GRBAVICA, NOVI SAD",2,centralno grejanje,terasa,3,2,47 ,2,Stan u zgradi
608,133900.0,mornarska,2.5,centralno grejanje,terasa,1,2,56 ,2,Stan u zgradi
609,71500.0,Podbara,0.5,centralno grejanje,terasa,3,2,25 ,1,Stan u zgradi
610,152450.0,Spens,2,centralno grejanje,terasa,3,2,57 ,2,Stan u zgradi
611,123600.0,Telep,2.5,centralno grejanje,terasa,3,2,50 ,visoko,Stan u zgradi
612,103000.0,Popovica,1.5,centralno grejanje,terasa,3,2,41 ,visoko,Stan u zgradi
613,58700.0,Satelit,1.5,centralno grejanje,terasa,3,2,31 ,6,Stan u zgradi
614,74160.0,Telep,1.5,centralno grejanje,terasa,3,2,32 ,prizemlje,Stan u zgradi
615,162220.0,Centar,2.5,centralno grejanje,terasa,3,2,63 ,3,Stan u zgradi
616,174480.0,Centar,3,centralno grejanje,terasa,3,2,77 ,2,Stan u zgradi
617,168700.0,Grbavica,2,centralno grejanje,terasa,3,2,73 ,2,Stan u zgradi
618,114300.0,Centar,1.5,centralno grejanje,terasa,3,2,33 ,1,Stan u zgradi
619,81300.0,LAZE NANCICA,1,etažno grejanje,terasa,3,2,27 ,1,Stan u zgradi
620,92700.0,Petrovaradin,2.5,grejanje na gas,terasa,3,2,46 ,visoko,Stan u zgradi
621,1.0,Socijalno,3,centralno grejanje,terasa,3,2,79 ,3,Stan u zgradi
622,211000.0,Adice,4,centralno grejanje,terasa,3,2,120 ,2,Stan u zgradi
623,65000.0,Adice,1.5,centralno grejanje,terasa,3,2,39 ,visoko,Stan u zgradi
624,82400.0,Adice,1.5,centralno grejanje,terasa,3,2,50 ,visoko,Stan u zgradi
625,103000.0,Adice,2.5,centralno grejanje,terasa,3,2,55 ,1,Stan u zgradi
626,270000.0,Železnička stanica,4,centralno grejanje,terasa,3,2,125 ,2,Stan u zgradi
627,94000.0,Petrovaradin,1.5,centralno grejanje,terasa,3,2,38 ,2,Stan u zgradi
628,118250.0,Novo Naselje,2.5,centralno grejanje,terasa,3,2,57 ,3,Stan u zgradi
629,123600.0,Grbavica,2,centralno grejanje,terasa,3,2,45 ,2,Stan u zgradi
630,70000.0,Centar,0.5,centralno grejanje,terasa,3,1,19 ,3,Stan u zgradi
631,97850.0,Železnička stanica,2.5,centralno grejanje,terasa,3,1,56 ,1,Stan u zgradi
632,242050.0,Nova Detelinara,3,centralno grejanje,terasa,1,1,113 ,5,Dupleks
633,56650.0,Klisa,2,podno grejanje,terasa,3,2,40 ,prizemlje,Stan u zgradi
634,37350.0,Podbara,1,podno grejanje,terasa,3,2,37 ,suteren,Stan u zgradi
635,154500.0,Okrugićeva,3.5,centralno grejanje,terasa,3,3,82 ,1,Stan u zgradi
636,45000.0,Save Ljubojeva 7,0.5,centralno grejanje,terasa,1,8,20 ,5,Stan u zgradi
637,85700.0,Braće Dronjak,2,centralno grejanje,terasa,3,2,64 ,14,Stan u zgradi
638,265000.0,Grbavica,4.5,centralno grejanje,terasa,3,2,124 ,5,Stan u zgradi
639,195700.0,Centar,2,centralno grejanje,terasa,3,2,79 ,1,Stan u zgradi
640,175100.0,Petrovaradin,3.5,centralno grejanje,terasa,3,2,82 ,1,Stan u zgradi
641,123600.0,Nova Detelinara,3,centralno grejanje,terasa,3,2,66 ,1,Stan u zgradi
642,85500.0,Cara Dušana,2,centralno grejanje,terasa,3,4,43 ,1,Stan u zgradi
643,221450.0,Centar,2,centralno grejanje,terasa,3,1,64 ,3,Stan u zgradi
644,103000.0,Grbavica,2,centralno grejanje,terasa,3,1,38 ,5,Stan u zgradi
645,69530.0,OMLADINSKOG POKRETA,1,centralno grejanje,terasa,3,1,31 ,5,Stan u zgradi
646,123600.0,BUL.VOJVODE STEPE,1.5,etažno grejanje,terasa,3,1,40 ,5,Stan u zgradi
647,148500.0,BUL.DESPOTA STEFANA,3,centralno grejanje,terasa,3,1,74 ,5,Stan u zgradi
648,128750.0,Rotkvarija,2.5,centralno grejanje,terasa,3,1,49 ,3,Stan u zgradi
649,69000.0,Detelinara,1.5,centralno grejanje,terasa,3,15,31 ,3,Stan u zgradi
650,115463.0,Veternička Rampa,3,centralno grejanje,lođa,1,3,59 ,3,Stan u zgradi
651,193938.0,Detelinara,4,centralno grejanje,"alarm, terase (2)",3,4,99 ,3,Stan u zgradi
652,132850.0,Popovica,2,centralno grejanje,lođa,3,3,45 ,3,Stan u zgradi
653,192872.0,Popovica,3,centralno grejanje,lođa,3,3,71 ,3,Stan u zgradi
654,127720.0,Futoška,2,centralno grejanje,terasa,3,2,59 ,1,Stan u zgradi
655,95275.0,Rotkvarija,1.5,centralno grejanje,"dvorište, terasa",3,13,42 ,4,Stan u zgradi
656,92700.0,Nova Detelinara,2,centralno grejanje,terasa,3,2,38 ,4,Stan u zgradi
657,179220.0,Bulevar Oslobođenja,3,centralno grejanje,terasa,3,2,58 ,4,Stan u zgradi
658,69900.0,Telep,1,grejanje na gas,terasa,3,1,27 ,1,Stan u zgradi
659,95200.0,Telep,2,grejanje na gas,terasa,3,1,41 ,1,Stan u zgradi
660,144200.0,Nova Detelinara,4,centralno grejanje,terasa,3,1,96 ,1,Stan u zgradi
661,113300.0,Adice,3,centralno grejanje,terasa,3,9,69 ,1,Stan u zgradi
662,106605.0,Podbara,2,grejanje na gas,terasa,3,9,42 ,1,Stan u zgradi
663,144000.0,Liman 4,2.5,centralno grejanje,terasa,3,9,61 ,1,Stan u zgradi
664,152440.0,Nova Detelinara,3,centralno grejanje,terasa,3,9,66 ,1,Stan u zgradi
665,128750.0,Telep,3.5,grejanje na gas,"dvorište, terasa",3,3,77 ,visoko,Stan u zgradi
666,126000.0,Petrovaradin,2.5,grejanje na gas,terasa,3,3,68 ,visoko,Stan u zgradi
667,81370.0,Telep,1.5,grejanje na gas,terasa,3,3,34 ,3,Stan u zgradi
668,207000.0,Lipov Gaj,4,podno grejanje,"dvorište, terase (2), lođa",3,2,134 ,2,Stan u zgradi
669,174070.0,Gagarinova,3.5,centralno grejanje,"terasa, lođa",3,3,69 ,6,Stan u zgradi
670,144500.0,Centar,2.5,centralno grejanje,terasa,3,3,61 ,prizemlje,Stan u zgradi
671,144200.0,Centar,2.5,centralno grejanje,terasa,3,3,58 ,visoko,Stan u zgradi
672,1.0,Riblja Pijaca,0.5,centralno grejanje,terasa,3,3,22 ,2,Stan u zgradi
673,94560.0,Sajlovo,2.5,centralno grejanje,terasa,3,3,54 ,1,Stan u zgradi
674,68600.0,Sajlovo,1.5,centralno grejanje,terasa,3,3,37 ,1,Stan u zgradi
675,108080.0,Podbara,2,centralno grejanje,terasa,3,3,44 ,1,Stan u zgradi
676,78900.0,Betanija,1.5,centralno grejanje,terasa,1,3,32 ,1,Stan u zgradi
677,174100.0,GAGARINOVA,2.5,centralno grejanje,terasa,1,3,69 ,1,Stan u zgradi
678,148300.0,Savina,3,centralno grejanje,terasa,1,3,80 ,4,Stan u zgradi
679,77250.0,Telep,1.5,centralno grejanje,terasa,1,3,33 ,3,Stan u zgradi
680,119850.0,Novo Naselje,3,centralno grejanje,terasa,1,3,80 ,6,Stan u zgradi
681,122500.0,Novo Naselje,3,centralno grejanje,terasa,1,3,82 ,6,Stan u zgradi
682,141000.0,Novo Naselje,4,centralno grejanje,terasa,1,3,94 ,5,Stan u zgradi
683,210100.0,Centar,2.5,centralno grejanje,terasa,1,3,80 ,2,Stan u zgradi
684,193640.0,Betanija,3,centralno grejanje,terase (2),1,3,83 ,3,Stan u zgradi
685,172000.0,Grbavica,3,grejanje na gas,terase (2),1,8,73 ,1,Stan u zgradi
686,236900.0,Trg Mladenaca,3,centralno grejanje,terase (2),1,11,67 ,5,Stan u zgradi
687,92700.0,Detelinara,2,centralno grejanje,terase (2),1,11,47 ,2,Stan u zgradi
688,317240.0,Centar,4,centralno grejanje,terasa,3,11,100 ,3,Stan u zgradi
689,146800.0,Lipov Gaj,3,podno grejanje,"dvorište, terasa, lođa",3,2,95 ,2,Stan u zgradi
690,162470.0,Bulevar Evrope,4,centralno grejanje,terasa,3,2,79 ,5,Stan u zgradi
691,217000.0,Bulevar Evrope,4,centralno grejanje,terasa,3,2,105 ,5,Stan u zgradi
692,513900.0,Bulevar Evrope,3,centralno grejanje,terasa,3,2,349 ,visoko,Stan u zgradi
693,103000.0,Salajka,2,centralno grejanje,terasa,3,2,44 ,visoko,Stan u zgradi
694,97730.0,Telep,1.5,centralno grejanje,terasa,3,2,33 ,2,Stan u zgradi
695,82800.0,Detelinara,2.5,centralno grejanje,terasa,2,4,46 ,1,Stan u zgradi
696,119480.0,Salajka,2,grejanje na gas,terasa,2,4,40 ,1,Stan u zgradi
697,159650.0,BATE BRKICA,4,centralno grejanje,terasa,2,4,83 ,1,Stan u zgradi
698,126000.0,Kornelija Stankovića,3,centralno grejanje,"terasa, lođa",3,4,70 ,2,Stan u zgradi
699,74160.0,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,centralno grejanje,terasa,3,4,32 ,prizemlje,Stan u zgradi
700,82400.0,Salajka,2,grejanje na gas,terasa,3,4,45 ,1,Stan u zgradi
701,117000.0,Bulevar Evrope,1.5,centralno grejanje,terasa,1,4,49 ,1,Stan u zgradi
702,108150.0,Detelinarska Pijaca,2,centralno grejanje,"tavan, terasa",1,2,51 ,6,Stan u zgradi
703,236900.0,Centar,3,centralno grejanje,"tavan, terasa",1,2,78 ,2,Stan u zgradi
704,186900.0,Bulevar Evrope,3,centralno grejanje,terasa,3,2,73 ,2,Stan u zgradi
705,73200.0,Bulevar Evrope,1,centralno grejanje,terasa,3,2,31 ,3,Stan u zgradi
706,95200.0,Bulevar Evrope,2,centralno grejanje,terasa,3,2,37 ,3,Stan u zgradi
707,64780.0,Bulevar Evrope,0.5,centralno grejanje,terasa,3,2,27 ,3,Stan u zgradi
708,94400.0,Bulevar Evrope,2,centralno grejanje,terasa,3,2,40 ,3,Stan u zgradi
709,64890.0,Kopernikova,0.5,centralno grejanje,terasa,1,4,24 ,visoko,Stan u zgradi
710,130700.0,Adamovićevo Naselje,2.5,centralno grejanje,terasa,1,4,49 ,2,Stan u zgradi
711,190550.0,Klisa,4,grejanje na gas,terasa,1,3,83 ,prizemlje,Stan u kući
712,123600.0,Veternička Rampa,3.5,grejanje na gas,terasa,1,3,72 ,1,Stan u zgradi
713,82400.0,Novo Naselje,2,grejanje na gas,terasa,1,1,40 ,5,Stan u zgradi
714,118450.0,Nova Detelinara,2.5,grejanje na gas,terasa,1,1,44 ,2,Stan u zgradi
715,74160.0,Nova Detelinara,0.5,centralno grejanje,terasa,3,2,27 ,4,Stan u zgradi
716,115500.0,Telep,1.5,grejanje na gas,terasa,3,2,47 ,prizemlje,Stan u zgradi
717,158050.0,Petrovaradin,3.5,grejanje na gas,terasa,3,2,93 ,4,Stan u zgradi
718,123600.0,Sajmište,3,grejanje na gas,terasa,3,2,58 ,1,Stan u zgradi
719,109700.0,629,4,etažno grejanje,terasa,3,2,71 ,1,Stan u zgradi
720,100000.0,629,4,etažno grejanje,terasa,3,2,67 ,1,Stan u zgradi
721,169950.0,Liman 2,3,centralno grejanje,terasa,3,2,78 ,10,Stan u zgradi
722,210000.0,Centar,3,centralno grejanje,terasa,3,2,80 ,2,Stan u zgradi
723,411000.0,Rotkvarija,5,centralno grejanje,terasa,3,2,125 ,1,Stan u zgradi
724,111240.0,Adice,3,centralno grejanje,terasa,3,2,72 ,1,Stan u zgradi
725,146225.0,Petrovaradin,3,centralno grejanje,terasa,3,2,72 ,3,Stan u zgradi
726,164800.0,Petrovaradin,4,centralno grejanje,terasa,3,2,80 ,4,Stan u zgradi
727,133190.0,Klisa,4,centralno grejanje,terasa,3,2,91 ,visoko,Stan u zgradi
728,181280.0,Salajka,4,centralno grejanje,terasa,3,2,89 ,4,Stan u zgradi
729,220340.0,Tatarsko Brdo,4,centralno grejanje,terasa,3,2,95 ,1,Stan u zgradi
730,111240.0,Adice,3,centralno grejanje,terasa,3,2,72 ,2,Stan u zgradi
731,130000.0,Livade bb,4,centralno grejanje,"terase (2), lođa",3,2,83 ,2,Stan u zgradi
732,206000.0,Centar,3,centralno grejanje,terasa,1,2,80 ,2,Stan u zgradi
733,185760.0,Telep,4,centralno grejanje,terasa,3,2,86 ,2,Stan u zgradi
734,120500.0,Novo Naselje,2.5,centralno grejanje,terasa,2,1,52 ,3,Stan u zgradi
735,177900.0,BULEVAR OSLOBODJENJA,3,centralno grejanje,terasa,3,8,73 ,6,Stan u zgradi
736,231500.0,SONJA MARINKOVIĆ,3,centralno grejanje,lođa,3,8,75 ,visoko,Stan u zgradi
737,89500.0,JANKA VESELINOVIĆA,2,centralno grejanje,terasa,1,8,39 ,5,Stan u zgradi
738,119480.0,STJEPANA MITROVA LJUBIŠE,3,centralno grejanje,terasa,1,3,52 ,1,Stan u zgradi
739,105000.0,Miše Dimitrijevića,2,centralno grejanje,terase (2),2,3,44 ,suteren,Stan u zgradi
740,64900.0,Olivere Marković,1.5,grejanje na gas,terasa,1,1,37 ,2,Stan u zgradi
741,190550.0,Klisa - Vikend Naselje,4,grejanje na gas,terasa,1,1,83 ,prizemlje,Stan u zgradi
742,82740.0,Futog,3,grejanje na gas,terasa,3,1,57 ,1,Stan u zgradi
743,71070.0,Koste Racina,0.5,centralno grejanje,"dvorište, terasa",1,15,28 ,3,Stan u zgradi
744,158620.0,Liman 4,2,centralno grejanje,terasa,1,15,59 ,3,Stan u zgradi
745,79570.0,Nova Detelinara,2,centralno grejanje,terasa,1,15,45 ,5,Stan u zgradi
746,124650.0,Klisa,3,centralno grejanje,terasa,1,15,63 ,1,Stan u zgradi
747,76500.0,Petrovaradin,2,centralno grejanje,terasa,1,15,42 ,5,Stan u zgradi
748,115180.0,Petrovaradin,3,centralno grejanje,terasa,1,15,68 ,5,Stan u zgradi
749,46350.0,Adice,1.5,grejanje na gas,terasa,3,3,27 ,prizemlje,Stan u zgradi
750,121100.0,Nova Detelinara,2.5,grejanje na gas,terasa,3,3,49 ,visoko,Stan u zgradi
751,85500.0,Centar,2,centralno grejanje,terasa,3,3,50 ,prizemlje,Stan u zgradi
752,113300.0,Bulevar Patrijarha Pavla (Somborski Bulevar),2,centralno grejanje,terasa,3,3,55 ,3,Stan u zgradi
753,189000.0,Bulevar Evrope,4,grejanje na gas,terasa,3,3,106 ,5,Stan u zgradi
754,95000.0,Nova Detelinara,2.5,grejanje na gas,terasa,3,3,53 ,5,Stan u zgradi
755,97850.0,Nova Detelinara,3,centralno grejanje,terasa,3,3,54 ,5,Stan u zgradi
756,177400.0,Bulevar Oslobodjenja,2.5,centralno grejanje,terasa,3,3,57 ,6,Stan u zgradi
757,162200.0,Kej,3,centralno grejanje,terasa,3,3,63 ,3,Stan u zgradi
758,247200.0,Nova Detelinara,3,centralno grejanje,terasa,3,3,99 ,5,Stan u zgradi
759,140910.0,Nova Detelinara,2.5,centralno grejanje,terasa,3,3,57 ,2,Stan u zgradi
760,82399.0,Stari Majur,2,centralno grejanje,terasa,3,3,38 ,1,Stan u zgradi
761,339900.0,Popovica,4,grejanje na gas,terase (2),3,3,153 ,1,Stan u zgradi
762,144200.0,Bistrica,5,centralno grejanje,terase (2),3,3,84 ,4,Stan u zgradi
763,120500.0,Adamovićevo Naselje,2,centralno grejanje,terase (2),3,3,49 ,1,Stan u zgradi
764,53000.0,Salajka,1,grejanje na gas,terase (2),1,2,25 ,prizemlje,Stan u zgradi
765,53000.0,Salajka,1,grejanje na gas,terase (2),1,2,25 ,prizemlje,Stan u zgradi
766,180000.0,Stari Grad,3,centralno grejanje,terasa,3,4,71 ,visoko,Stan u zgradi
767,326430.0,Bulevar Oslobođenja,4,centralno grejanje,terasa,2,3,134 ,6,Stan u zgradi
768,133900.0,Novo Naselje,2.5,centralno grejanje,terasa,2,3,49 ,visoko,Stan u zgradi
769,175100.0,Nova Detelinara,2,grejanje na gas,terasa,2,3,45 ,1,Stan u zgradi
770,135950.0,BUL.CARA LAZARA,3,centralno grejanje,terasa,2,3,64 ,1,Stan u zgradi
771,53000.0,Salajka,1,grejanje na gas,terasa,2,3,25 ,prizemlje,Stan u zgradi
772,203893.0,Čika Stevina,3.5,centralno grejanje,terase (2),3,1,91 ,4,Stan u zgradi
773,53000.0,Salajka,1,grejanje na gas,terase (2),1,1,25 ,prizemlje,Stan u zgradi
774,103500.0,Centar,0.5,grejanje na gas,terasa,1,1,30 ,3,Stan u zgradi
775,123600.0,Stari Grad,2.5,grejanje na gas,terasa,3,1,81 ,1,Stan u zgradi
776,130000.0,SREMSKA,2.5,centralno grejanje,terasa,3,1,49 ,2,Stan u zgradi
777,72100.0,Adice,1.5,grejanje na struju,terasa,1,1,35 ,1,Stan u zgradi
778,114020.0,Bulevar Patrijarha Pavla (Somborski Bulevar),2,grejanje na gas,terasa,3,1,58 ,1,Stan u zgradi
779,494400.0,Centar,8,centralno grejanje,terasa,3,1,285 ,2,Stan u zgradi
780,85000.0,Nova Detelinara,0.5,centralno grejanje,terasa,3,1,49 ,1,Stan u zgradi
781,122470.0,Bulevar Evrope,2,centralno grejanje,terasa,3,4,41 ,1,Stan u zgradi
782,200000.0,Nova Detelinara,4,centralno grejanje,terasa,1,4,86 ,3,Stan u zgradi
783,120000.0,Šonsi,1.5,centralno grejanje,terasa,1,4,40 ,3,Stan u zgradi
784,229000.0,Centar,4,centralno grejanje,terasa,1,4,99 ,3,Stan u zgradi
785,106000.0,Salajka,2,centralno grejanje,terasa,1,4,41 ,1,Stan u zgradi
786,76000.0,Salajka,0.5,centralno grejanje,terasa,1,4,29 ,1,Stan u zgradi
787,137500.0,Stara Detelinara,2.5,centralno grejanje,terasa,1,4,58 ,visoko,Stan u zgradi
788,85500.0,Centar,2,centralno grejanje,terasa,1,4,50 ,prizemlje,Stan u zgradi
789,149350.0,Nova Detelinara,4,centralno grejanje,terasa,1,4,80 ,6,Stan u zgradi
790,100950.0,Bulevar Patrijarha Pavla (Somborski Bulevar),2.5,etažno grejanje,terasa,1,4,46 ,2,Stan u zgradi
791,128750.0,Sajmište,3,centralno grejanje,terasa,1,4,64 ,3,Stan u zgradi
792,123600.0,Novo Naselje,2,centralno grejanje,terasa,1,4,59 ,9,Stan u zgradi
793,81600.0,Nova Detelinara,2,centralno grejanje,terasa,1,4,44 ,5,Stan u zgradi
794,138250.0,Železnička stanica,1.5,grejanje na gas,terasa,1,4,35 ,1,Stan u zgradi
795,51500.0,Kej,0.5,centralno grejanje,terasa,1,4,37 ,6,Stan u zgradi
796,206000.0,Nova Detelinara,4,centralno grejanje,terasa,1,4,117 ,6,Stan u zgradi
797,118450.0,Novo Naselje,2,centralno grejanje,terasa,1,4,59 ,1,Stan u zgradi
798,112300.0,Grbavica,1.5,etažno grejanje,terasa,1,4,46 ,2,Stan u zgradi
799,85000.0,Nova Detelinara,1.5,centralno grejanje,terasa,1,4,35 ,3,Stan u zgradi
800,298000.0,Petra Drapšina 17,3,centralno grejanje,"dvorište, tavan, podrum, terasa",1,12,89 ,3,Stan u zgradi
801,133900.0,Bulevar Evrope,2.5,centralno grejanje,terasa,1,12,50 ,1,Stan u zgradi
802,128750.0,Bulevar Oslobođenja,2,centralno grejanje,terasa,1,12,59 ,3,Stan u zgradi
803,145230.0,Socijalno,2.5,etažno grejanje,terasa,1,12,47 ,prizemlje,Stan u zgradi
804,247200.0,Podbara,4,centralno grejanje,terasa,1,12,96 ,3,Stan u zgradi
805,123600.0,Novo Naselje,1.5,centralno grejanje,terasa,1,12,40 ,3,Stan u zgradi
806,68000.0,Centar,0.5,centralno grejanje,terasa,1,12,22 ,2,Stan u zgradi
807,162220.0,Centar,3,centralno grejanje,terasa,1,12,63 ,3,Stan u zgradi
808,139050.0,Blok 8,3,centralno grejanje,terasa,1,12,75 ,4,Stan u zgradi
809,164800.0,Bistrica,3,centralno grejanje,terasa,1,12,76 ,2,Stan u zgradi
810,278100.0,Centar,4.5,centralno grejanje,terasa,1,12,143 ,3,Stan u zgradi
811,164800.0,Šarengrad,3,centralno grejanje,terase (3+),1,12,81 ,4,Stan u zgradi
812,159650.0,Grbavica,3,centralno grejanje,terasa,3,2,91 ,1,Stan u zgradi
813,180770.0,Šarengrad,4,centralno grejanje,terase (2),3,2,117 ,4,Stan u zgradi
814,89699.0,Bulevar Oslobođenja,1.5,centralno grejanje,terase (2),3,2,33 ,12,Stan u zgradi
815,69000.0,Koste Racina,0.5,centralno grejanje,terasa,1,9,28 ,3,Stan u zgradi
816,160000.0,Braće Drobnjak,3,centralno grejanje,terasa,3,4,80 ,2,Stan u zgradi
817,140910.0,Nova Detelinara,2.5,centralno grejanje,terasa,3,2,57 ,2,Stan u zgradi
818,81200.0,Jovana Bijelića,3,grejanje na struju,terasa,3,2,56 ,2,Stan u zgradi
819,85500.0,Jovana Bjelića,3,grejanje na struju,terasa,3,1,57 ,1,Stan u zgradi
820,87550.0,Socijalno,1.5,grejanje na struju,terasa,3,1,38 ,visoko,Stan u zgradi
821,93600.0,Nova Detelinara,2.5,centralno grejanje,terasa,3,2,48 ,6,Stan u zgradi
822,90180.0,Šarengrad,2,centralno grejanje,terasa,3,2,61 ,4,Stan u zgradi
823,133700.0,Salajka,3,grejanje na gas,terasa,3,2,59 ,3,Stan u zgradi
824,1.0,Centar,4,centralno grejanje,terasa,3,2,122 ,1,Stan u zgradi
825,75200.0,Južni Telep,0.5,grejanje na gas,terasa,3,2,26 ,1,Stan u zgradi
826,86210.0,Nova Detelinara,0.5,centralno grejanje,terasa,3,2,31 ,5,Stan u zgradi
827,61000.0,Adice,1.5,grejanje na gas,terasa,3,2,28 ,5,Stan u zgradi
828,186430.0,Grbavica,3,centralno grejanje,terasa,3,2,74 ,1,Stan u zgradi
829,122830.0,Adice,3,grejanje na gas,terasa,3,2,72 ,1,Stan u zgradi
830,122830.0,Telep,3,grejanje na gas,terasa,3,2,72 ,1,Stan u zgradi
831,164800.0,Adice,3.5,grejanje na gas,terase (2),3,2,83 ,visoko,Stan u zgradi
832,72310.0,Adice,1.5,grejanje na gas,terase (2),3,2,39 ,1,Stan u zgradi
833,92700.0,Bulevar Oslobođenja,1,centralno grejanje,terase (2),1,2,34 ,4,Stan u zgradi
834,105040.0,Bulevar Evrope,2,centralno grejanje,terasa,3,2,44 ,1,Stan u zgradi
835,186900.0,Bulevar Evrope,3,centralno grejanje,terasa,3,2,73 ,1,Stan u zgradi
836,158620.0,Tozin Sokak,3,grejanje na gas,terasa,1,2,55 ,1,Stan u zgradi
837,126690.0,Nova Detelinara,3,centralno grejanje,terasa,3,2,68 ,5,Stan u zgradi
838,169499.0,Grbavica,2.5,centralno grejanje,terasa,3,2,67 ,4,Stan u zgradi
839,74160.0,Bulevar Patrijarha Pavla (Somborski Bulevar),2.5,grejanje na gas,terasa,1,2,32 ,prizemlje,Stan u zgradi
840,159135.0,Bulevar Cara Lazara,3,centralno grejanje,terasa,3,3,103 ,5,Dupleks
841,74270.0,Nova Detelinara,1,centralno grejanje,terasa,3,3,28 ,4,Stan u zgradi
842,120500.0,Sremska Kamenica,3,grejanje na gas,terasa,3,3,63 ,visoko,Stan u zgradi
843,122830.0,Adice,3,grejanje na gas,terasa,3,3,72 ,2,Stan u zgradi
844,126150.0,Nova Detelinara,2.5,grejanje na gas,terasa,3,3,49 ,visoko,Stan u zgradi
845,144200.0,Bistrica,5,centralno grejanje,terase (2),3,3,84 ,4,Stan u zgradi
846,247200.0,Gornja Kamenica,5.5,centralno grejanje,terase (2),1,3,165 ,2,Stan u zgradi
847,205890.0,Kamenjar,4,centralno grejanje,terasa,1,3,100 ,1,Stan u zgradi
848,121730.0,Somborska rampa,3.5,grejanje na gas,terase (2),3,2,74 ,visoko,Stan u zgradi
849,174500.0,Centar,3,centralno grejanje,terase (2),3,2,77 ,2,Stan u zgradi
850,76390.0,Podbara,1.5,centralno grejanje,terase (2),2,2,26 ,1,Stan u zgradi
851,85490.0,Adamovićevo Naselje,2,grejanje na gas,terasa,2,3,43 ,1,Stan u zgradi
852,149350.0,Nova Detelinara,4,centralno grejanje,terasa,2,3,80 ,6,Stan u zgradi
853,131222.0,Telep,2,centralno grejanje,terasa,2,3,49 ,2,Stan u zgradi
854,103250.0,Novo Naselje,2,podno grejanje,terasa,2,3,59 ,2,Stan u zgradi
855,94560.0,Sajlovo,2.5,centralno grejanje,terasa,2,3,54 ,2,Stan u zgradi
856,68600.0,Sajlovo,1.5,centralno grejanje,terasa,2,3,37 ,2,Stan u zgradi
857,43260.0,Sajlovo,0.5,centralno grejanje,terasa,2,3,28 ,visoko,Stan u zgradi
858,90000.0,Rumenački put,2,centralno grejanje,"podrum, terasa",2,1,48 ,4,Stan u zgradi
859,200000.0,Laze Telečkog,3,centralno grejanje,terasa,2,1,80 ,4,Stan u zgradi
860,108000.0,Dositejeva,2.5,grejanje na gas,"podrum, terasa",2,1,52 ,3,Stan u zgradi
861,177450.0,Grbavica,3,grejanje na gas,terasa,2,1,91 ,1,Stan u zgradi
862,1.0,Klisa,4,centralno grejanje,terasa,2,1,83 ,1,Stan u zgradi
863,139050.0,Bulevar Evrope,2,grejanje na gas,terasa,2,1,56 ,1,Stan u zgradi
864,155000.0,Centar,2,centralno grejanje,terasa,2,1,43 ,3,Stan u zgradi
865,1.0,Detelinara,2,centralno grejanje,terasa,2,1,53 ,2,Stan u zgradi
866,257500.0,Petrovaradin,4,centralno grejanje,terasa,2,1,112 ,3,Stan u zgradi
867,127000.0,Sremska Kamenica,2.5,centralno grejanje,terasa,2,1,63 ,visoko,Stan u zgradi
868,74160.0,Bulevar Patrijarha Pavla,1.5,grejanje na gas,terasa,1,2,32 ,prizemlje,Stan u zgradi
869,185400.0,Kej,2,centralno grejanje,terasa,1,2,60 ,1,Stan u zgradi
870,120000.0,Železnička stanica,2,centralno grejanje,terasa,1,2,51 ,4,Stan u zgradi
871,118450.0,Kraljevića Marka,2,centralno grejanje,terasa,3,2,53 ,1,Stan u zgradi
872,128750.0,Telep,2.5,grejanje na struju,terasa,3,2,66 ,1,Stan u zgradi
873,87550.0,Nova Detelinara,2,centralno grejanje,terasa,3,2,40 ,4,Stan u zgradi
874,339900.0,Popovica,4,grejanje na gas,terase (2),3,1,153 ,1,Stan u zgradi
875,164800.0,Grbavica,4,centralno grejanje,terase (2),3,1,80 ,4,Stan u zgradi
876,103000.0,Avijatičarsko Naselje,3,grejanje na gas,terasa,1,12,58 ,3,Stan u zgradi
877,206000.0,Miše Dimitrijevića,3,centralno grejanje,terasa,1,12,87 ,1,Stan u zgradi
878,139650.0,Vuka Karadzica,2,centralno grejanje,terasa,1,1,49 ,2,Stan u zgradi
879,61800.0,Nova Detelinara,0.5,centralno grejanje,terasa,1,2,23 ,2,Stan u zgradi
880,122000.0,Nova Detelinara,3,centralno grejanje,terase (2),1,2,66 ,1,Stan u zgradi
881,74270.0,Nova Detelinara,1,centralno grejanje,terasa,2,1,28 ,4,Stan u zgradi
882,185400.0,Kej,2,centralno grejanje,terasa,2,1,60 ,1,Stan u zgradi
883,128750.0,Adice,4,centralno grejanje,terasa,3,1,87 ,visoko,Stan u zgradi
884,154500.0,Adice,5,centralno grejanje,terasa,3,1,98 ,1,Stan u zgradi
885,144200.0,Adice,5,centralno grejanje,terasa,3,1,98 ,1,Stan u zgradi
